"accountId";"comment";"fee";"quantity";"type";"unitPrice";"currency";"dataSource";"date";"symbol"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: IE00B3RBWM25 - Koop 1 @ 99,44 EUR";"1";"1";"BUY";"99.44";"EUR";"YAHOO";"2023-10-23T09:04:00.000Z";"VWRD.L"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.21";"EUR";"MANUAL";"2023-10-17T07:43:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.22";"USD";"MANUAL";"2023-10-17T07:43:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US7561091049 - Dividend:  - dividendTax: -0.04";"0.04";"1";"DIVIDEND";"0.26";"USD";"YAHOO";"2023-10-16T07:25:00.000Z";"O"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"2.06";"EUR";"MANUAL";"2023-10-14T07:37:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"2.17";"USD";"MANUAL";"2023-10-14T07:37:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US58463J3041 - Dividend:  - dividendTax: -0.38";"0.38";"1";"DIVIDEND";"2.55";"USD";"YAHOO";"2023-10-13T06:58:00.000Z";"MPW"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"1.57";"EUR";"MANUAL";"2023-10-12T07:35:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"1.67";"USD";"MANUAL";"2023-10-12T07:35:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US02209S1033 - Dividend:  - dividendTax: -0.29";"0.29";"1";"DIVIDEND";"1.96";"USD";"YAHOO";"2023-10-11T06:41:00.000Z";"MO"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.39";"EUR";"MANUAL";"2023-10-03T07:37:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.41";"USD";"MANUAL";"2023-10-03T07:37:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US0605051046 - Dividend:  - dividendTax: -0.07";"0.07";"1";"DIVIDEND";"0.48";"USD";"YAHOO";"2023-10-02T06:51:00.000Z";"BAC"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"1.78";"EUR";"MANUAL";"2023-09-29T07:47:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"1.89";"USD";"MANUAL";"2023-09-29T07:47:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: IE00B3RBWM25 - Dividend";"0";"1";"DIVIDEND";"1.89";"USD";"YAHOO";"2023-09-28T08:02:00.000Z";"VWRD.L"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.21";"EUR";"MANUAL";"2023-09-17T07:36:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.22";"USD";"MANUAL";"2023-09-17T07:36:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US7561091049 - Dividend:  - dividendTax: -0.04";"0.04";"1";"DIVIDEND";"0.26";"USD";"YAHOO";"2023-09-17T01:10:00.000Z";"O"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: NL0011540547 - Dividend:  - dividendTax: -0.74";"0.74";"1";"DIVIDEND";"4.96";"EUR";"YAHOO";"2023-09-13T07:20:00.000Z";"ABN.AS"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: NL0011794037 - Dividend:  - dividendTax: -0.15";"0.15";"1";"DIVIDEND";"0.98";"EUR";"YAHOO";"2023-09-01T08:19:00.000Z";"AD.AS"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: IE00B3RBWM25 - Koop 2 @ 100,8 EUR";"1";"2";"BUY";"100.8";"EUR";"YAHOO";"2023-08-18T09:04:00.000Z";"VWRD.L"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US58463J3041 - Valuta Creditering";"0";"1";"FEE";"37.5";"USD";"MANUAL";"2023-08-17T19:22:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US58463J3041 - Valuta Debitering";"0";"1";"FEE";"34.58";"EUR";"MANUAL";"2023-08-17T19:22:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US58463J3041 - Koop 5 @ 7,4998 USD";"2";"5";"BUY";"7.5";"USD";"YAHOO";"2023-08-17T19:22:00.000Z";"MPW"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.2";"EUR";"MANUAL";"2023-08-17T07:33:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.22";"USD";"MANUAL";"2023-08-17T07:33:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.75";"EUR";"MANUAL";"2023-08-16T07:33:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.82";"USD";"MANUAL";"2023-08-16T07:33:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US7561091049 - Dividend:  - dividendTax: -0.04";"0.04";"1";"DIVIDEND";"0.26";"USD";"YAHOO";"2023-08-16T06:46:00.000Z";"O"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US6826801036 - Dividend:  - dividendTax: -0.14";"0.14";"1";"DIVIDEND";"0.96";"USD";"YAHOO";"2023-08-15T07:19:00.000Z";"OKE"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: NL0011821202 - Dividend:  - dividendTax: -0.05";"0.05";"1";"DIVIDEND";"0.35";"EUR";"YAHOO";"2023-08-15T06:39:00.000Z";"INGA.AS"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"2.95";"EUR";"MANUAL";"2023-08-03T07:37:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"3.24";"USD";"MANUAL";"2023-08-03T07:37:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: NL0000009082 - Dividend:  - dividendTax: -0.08";"0.08";"1";"DIVIDEND";"0.52";"EUR";"YAHOO";"2023-08-02T10:22:00.000Z";"KPN.AS"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US92343V1044 - Dividend:  - dividendTax: -0.20";"0.2";"1";"DIVIDEND";"1.31";"USD";"YAHOO";"2023-08-02T07:35:00.000Z";"VZ"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US00206R1023 - Dividend:  - dividendTax: -0.37";"0.37";"1";"DIVIDEND";"2.5";"USD";"YAHOO";"2023-08-02T07:34:00.000Z";"T"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.2";"EUR";"MANUAL";"2023-07-18T07:40:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.22";"USD";"MANUAL";"2023-07-18T07:40:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US7561091049 - Dividend:  - dividendTax: -0.04";"0.04";"1";"DIVIDEND";"0.26";"USD";"YAHOO";"2023-07-17T06:55:00.000Z";"O"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"2.63";"EUR";"MANUAL";"2023-07-15T07:36:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"2.96";"USD";"MANUAL";"2023-07-15T07:36:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US58463J3041 - Dividend:  - dividendTax: -0.52";"0.52";"1";"DIVIDEND";"3.48";"USD";"YAHOO";"2023-07-14T07:29:00.000Z";"MPW"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"1.45";"EUR";"MANUAL";"2023-07-12T08:29:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"1.6";"USD";"MANUAL";"2023-07-12T08:29:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US02209S1033 - Dividend:  - dividendTax: -0.28";"0.28";"1";"DIVIDEND";"1.88";"USD";"YAHOO";"2023-07-11T07:33:00.000Z";"MO"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.34";"EUR";"MANUAL";"2023-07-04T07:49:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.37";"USD";"MANUAL";"2023-07-04T07:49:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US0605051046 - Dividend:  - dividendTax: -0.07";"0.07";"1";"DIVIDEND";"0.44";"USD";"YAHOO";"2023-07-03T07:28:00.000Z";"BAC"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"1.33";"EUR";"MANUAL";"2023-06-30T08:06:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"1.45";"USD";"MANUAL";"2023-06-30T08:06:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: IE00B3RBWM25 - Dividend";"0";"1";"DIVIDEND";"1.45";"USD";"YAHOO";"2023-06-29T07:48:00.000Z";"VWRD.L"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.2";"EUR";"MANUAL";"2023-06-17T07:41:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.22";"USD";"MANUAL";"2023-06-17T07:41:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US7561091049 - Dividend:  - dividendTax: -0.04";"0.04";"1";"DIVIDEND";"0.26";"USD";"YAHOO";"2023-06-16T06:44:00.000Z";"O"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: NL0011540547 - Dividend:  - dividendTax: -0.80";"0.8";"1";"DIVIDEND";"5.36";"EUR";"YAHOO";"2023-05-18T10:00:00.000Z";"ABN.AS"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.96";"EUR";"MANUAL";"2023-05-17T07:36:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"1.04";"USD";"MANUAL";"2023-05-17T07:36:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US6826801036 - Dividend:  - dividendTax: -0.14";"0.14";"1";"DIVIDEND";"0.96";"USD";"YAHOO";"2023-05-16T07:22:00.000Z";"OKE"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US7561091049 - Dividend:  - dividendTax: -0.04";"0.04";"1";"DIVIDEND";"0.26";"USD";"YAHOO";"2023-05-16T07:20:00.000Z";"O"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: IE00B3RBWM25 - Koop 1 @ 98,74 EUR";"1";"1";"BUY";"98.74";"EUR";"YAHOO";"2023-05-15T09:04:00.000Z";"VWRD.L"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: NL0011821202 - Dividend:  - dividendTax: -0.06";"0.06";"1";"DIVIDEND";"0.39";"EUR";"YAHOO";"2023-05-08T06:46:00.000Z";"INGA.AS"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"2.94";"EUR";"MANUAL";"2023-05-03T07:36:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"3.24";"USD";"MANUAL";"2023-05-03T07:36:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US00206R1023 - Dividend:  - dividendTax: -0.37";"0.37";"1";"DIVIDEND";"2.5";"USD";"YAHOO";"2023-05-02T07:35:00.000Z";"T"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"1.45";"EUR";"MANUAL";"2023-05-02T07:35:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"1.6";"USD";"MANUAL";"2023-05-02T07:35:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US92343V1044 - Dividend:  - dividendTax: -0.20";"0.2";"1";"DIVIDEND";"1.31";"USD";"YAHOO";"2023-05-02T07:29:00.000Z";"VZ"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US02209S1033 - Dividend:  - dividendTax: -0.28";"0.28";"1";"DIVIDEND";"1.88";"USD";"YAHOO";"2023-05-01T06:53:00.000Z";"MO"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: NL0011794037 - Dividend:  - dividendTax: -0.18";"0.18";"1";"DIVIDEND";"1.18";"EUR";"YAHOO";"2023-04-28T07:25:00.000Z";"AD.AS"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: NL0000009082 - Dividend:  - dividendTax: -0.14";"0.14";"1";"DIVIDEND";"0.95";"EUR";"YAHOO";"2023-04-20T07:13:00.000Z";"KPN.AS"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.2";"EUR";"MANUAL";"2023-04-18T07:37:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.22";"USD";"MANUAL";"2023-04-18T07:37:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US7561091049 - Dividend:  - dividendTax: -0.04";"0.04";"1";"DIVIDEND";"0.26";"USD";"YAHOO";"2023-04-17T07:34:00.000Z";"O"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"2.69";"EUR";"MANUAL";"2023-04-15T07:36:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"2.96";"USD";"MANUAL";"2023-04-15T07:36:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US58463J3041 - Dividend:  - dividendTax: -0.52";"0.52";"1";"DIVIDEND";"3.48";"USD";"YAHOO";"2023-04-14T07:24:00.000Z";"MPW"
"0986e828-5c89-4497-8d08-445f35563bbf";"DEGIRO Aansluitingskosten 2023 (New York Stock Exchange - NSY)";"0";"1";"FEE";"0.01";"EUR";"MANUAL";"2023-04-04T08:20:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"DEGIRO Aansluitingskosten 2023 (NASDAQ - NDQ)";"0";"1";"FEE";"0.01";"EUR";"MANUAL";"2023-04-04T08:20:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"DEGIRO Aansluitingskosten 2023 (Tradegate AG - TDG)";"0";"1";"FEE";"0.01";"EUR";"MANUAL";"2023-04-04T08:20:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"DEGIRO Aansluitingskosten 2023 (Borse Frankfurt - FRA)";"0";"1";"FEE";"0.01";"EUR";"MANUAL";"2023-04-04T08:20:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.34";"EUR";"MANUAL";"2023-04-04T07:39:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.37";"USD";"MANUAL";"2023-04-04T07:39:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: IE00B3RBWM25 - Koop 1 @ 97,93 EUR";"0";"1";"BUY";"97.93";"EUR";"YAHOO";"2023-04-03T09:04:00.000Z";"VWRD.L"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US0605051046 - Dividend:  - dividendTax: -0.07";"0.07";"1";"DIVIDEND";"0.44";"USD";"YAHOO";"2023-04-03T06:44:00.000Z";"BAC"
"0986e828-5c89-4497-8d08-445f35563bbf";"DEGIRO courtesy";"0";"1";"FEE";"2.5";"EUR";"MANUAL";"2023-03-17T16:20:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.2";"EUR";"MANUAL";"2023-03-17T07:40:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.21";"USD";"MANUAL";"2023-03-17T07:40:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US7561091049 - Dividend:  - dividendTax: -0.04";"0.04";"1";"DIVIDEND";"0.25";"USD";"YAHOO";"2023-03-16T07:29:00.000Z";"O"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US58463J3041 - Valuta Creditering";"0";"1";"FEE";"43.3";"USD";"MANUAL";"2023-03-13T14:30:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US58463J3041 - Valuta Debitering";"0";"1";"FEE";"40.55";"EUR";"MANUAL";"2023-03-13T14:30:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US58463J3041 - Koop 5 @ 8,66 USD";"1";"5";"BUY";"8.66";"USD";"YAHOO";"2023-03-13T14:30:00.000Z";"MPW"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: NL0011540547 - Koop 3 @ 15,985 EUR";"3";"3";"BUY";"15.987";"EUR";"YAHOO";"2023-03-13T09:00:00.000Z";"ABN.AS"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: NL0000009082 - Koop 10 @ 3,237 EUR";"3";"10";"BUY";"3.237";"EUR";"YAHOO";"2023-03-13T09:00:00.000Z";"KPN.AS"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"1.07";"EUR";"MANUAL";"2023-03-10T07:38:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"1.14";"USD";"MANUAL";"2023-03-10T07:38:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: MHY1146L1258 - Verrekening van Aandelen";"0";"1";"FEE";"1.14";"USD";"MANUAL";"2023-03-09T14:27:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"DEGIRO Aansluitingskosten 2023 (New York Stock Exchange - NSY)";"0";"1";"FEE";"0.05";"EUR";"MANUAL";"2023-03-01T15:06:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"DEGIRO Aansluitingskosten 2023 (NASDAQ - NDQ)";"0";"1";"FEE";"0.05";"EUR";"MANUAL";"2023-03-01T15:06:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"DEGIRO Aansluitingskosten 2023 (Tradegate AG - TDG)";"0";"1";"FEE";"2.49";"EUR";"MANUAL";"2023-03-01T15:06:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"DEGIRO Aansluitingskosten 2023 (Borse Frankfurt - FRA)";"0";"1";"FEE";"0.05";"EUR";"MANUAL";"2023-03-01T15:06:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.2";"EUR";"MANUAL";"2023-02-17T07:39:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.21";"USD";"MANUAL";"2023-02-17T07:39:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.77";"EUR";"MANUAL";"2023-02-16T07:35:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.82";"USD";"MANUAL";"2023-02-16T07:35:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US7561091049 - Dividend:  - dividendTax: -0.04";"0.04";"1";"DIVIDEND";"0.25";"USD";"YAHOO";"2023-02-16T07:24:00.000Z";"O"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US6826801036 - Dividend:  - dividendTax: -0.14";"0.14";"1";"DIVIDEND";"0.96";"USD";"YAHOO";"2023-02-15T07:17:00.000Z";"OKE"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"2.96";"EUR";"MANUAL";"2023-02-03T07:36:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"3.24";"USD";"MANUAL";"2023-02-03T07:36:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US00206R1023 - Dividend:  - dividendTax: -0.37";"0.37";"1";"DIVIDEND";"2.5";"USD";"YAHOO";"2023-02-02T07:41:00.000Z";"T"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US92343V1044 - Dividend:  - dividendTax: -0.20";"0.2";"1";"DIVIDEND";"1.31";"USD";"YAHOO";"2023-02-02T07:27:00.000Z";"VZ"
"0986e828-5c89-4497-8d08-445f35563bbf";"DEGIRO Aansluitingskosten 2023 (New York Stock Exchange - NSY)";"0";"1";"FEE";"0.14";"EUR";"MANUAL";"2023-02-01T13:06:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"DEGIRO Aansluitingskosten 2023 (NASDAQ - NDQ)";"0";"1";"FEE";"0.14";"EUR";"MANUAL";"2023-02-01T13:06:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"DEGIRO Aansluitingskosten 2023 (Borse Frankfurt - FRA)";"0";"1";"FEE";"0.14";"EUR";"MANUAL";"2023-02-01T13:06:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.19";"EUR";"MANUAL";"2023-01-17T07:34:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.21";"USD";"MANUAL";"2023-01-17T07:34:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: NL0011821202 - Dividend:  - dividendTax: -0.01";"0.01";"1";"DIVIDEND";"0.08";"EUR";"YAHOO";"2023-01-17T06:58:00.000Z";"INGA.AS"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US7561091049 - Dividend:  - dividendTax: -0.04";"0.04";"1";"DIVIDEND";"0.25";"USD";"YAHOO";"2023-01-16T07:18:00.000Z";"O"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"1.59";"EUR";"MANUAL";"2023-01-14T08:32:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"1.73";"USD";"MANUAL";"2023-01-14T08:32:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US58463J3041 - Dividend:  - dividendTax: -0.30";"0.3";"1";"DIVIDEND";"2.03";"USD";"YAHOO";"2023-01-13T07:24:00.000Z";"MPW"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"1.48";"EUR";"MANUAL";"2023-01-12T07:34:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"1.6";"USD";"MANUAL";"2023-01-12T07:34:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US02209S1033 - Dividend:  - dividendTax: -0.28";"0.28";"1";"DIVIDEND";"1.88";"USD";"YAHOO";"2023-01-11T07:02:00.000Z";"MO"
"0986e828-5c89-4497-8d08-445f35563bbf";"DEGIRO Aansluitingskosten 2023 (New York Stock Exchange - NSY)";"0";"1";"FEE";"2.3";"EUR";"MANUAL";"2023-01-03T13:59:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"DEGIRO Aansluitingskosten 2023 (NASDAQ - NDQ)";"0";"1";"FEE";"2.3";"EUR";"MANUAL";"2023-01-03T13:59:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"DEGIRO Aansluitingskosten 2023 (Borse Frankfurt - FRA)";"0";"1";"FEE";"2.3";"EUR";"MANUAL";"2023-01-03T13:59:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.35";"EUR";"MANUAL";"2023-01-03T07:41:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.37";"USD";"MANUAL";"2023-01-03T07:41:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US0605051046 - Dividend:  - dividendTax: -0.07";"0.07";"1";"DIVIDEND";"0.44";"USD";"YAHOO";"2023-01-02T07:49:00.000Z";"BAC"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.2";"EUR";"MANUAL";"2022-12-17T08:39:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.21";"USD";"MANUAL";"2022-12-17T08:39:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US7561091049 - Dividend:  - dividendTax: -0.04";"0.04";"1";"DIVIDEND";"0.25";"USD";"YAHOO";"2022-12-16T07:24:00.000Z";"O"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US58463J3041 - Valuta Creditering";"0";"1";"FEE";"38.03";"USD";"MANUAL";"2022-11-28T21:45:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US58463J3041 - Valuta Debitering";"0";"1";"FEE";"36.87";"EUR";"MANUAL";"2022-11-28T21:45:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"ISIN: US58463J3041 - Koop 3 @ 12,6753 USD";"1";"3";"BUY";"12.677";"USD";"YAHOO";"2022-11-28T21:45:00.000Z";"MPW"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.2";"EUR";"MANUAL";"2022-11-17T08:25:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.21";"USD";"MANUAL";"2022-11-17T08:25:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Creditering";"0";"1";"FEE";"0.77";"EUR";"MANUAL";"2022-11-16T07:32:00.000Z";"Fee"
"0986e828-5c89-4497-8d08-445f35563bbf";"Valuta Debitering";"0";"1";"FEE";"0.8";"USD";"MANUAL";"2022-11-16T07:32:00.000Z";"Fee"
