Timezone,Date,Time,Type,Currency,Amount,Price (EUR),EUR received / paid,Fee currency,Fee amount,Status,Transaction ID,Address
Europe/Amsterdam,2022-01-31,15:00:17,staking,ETH,0.00019281,,,,,Distributed,32e5cf75-c927-4e45-b6d4-a43594346b76,
Europe/Amsterdam,2022-01-31,15:00:16,staking,ADA,0.000193,,,,,Distributed,aa3cfca3-9ce0-474e-8b60-22ef62be42cf,
Europe/Amsterdam,2022-01-24,19:54:29,staking,TRX,0.191475,,,,,Distributed,f821ed00-6887-4c4a-a5a4-c374d52278b2,
Europe/Amsterdam,2022-01-24,19:54:28,staking,ADA,0.206752,,,,,Distributed,d17a0d71-397c-404b-b93b-025772ac8f48,
Europe/Amsterdam,2022-01-24,19:54:28,staking,BTC,0.00000676,,,,,Distributed,92bda59e-ebd1-46c6-a2ab-4bf9cf8f5a6b,
Europe/Amsterdam,2022-01-24,19:54:28,staking,ETH,0.00019278,,,,,Distributed,a5951a2d-f636-4917-acea-53356ca3debd,
Europe/Amsterdam,2022-01-20,19:23:15,withdrawal,ADA,-513.9947409999999,,,ADA,0.2,Completed,c6607b21-f0d2-41f3-b47f-3cd9b0c804ed,addr1qya2atr3hg0la4u0fr78udwjrr4karhv2j0pj6gweqxc3unxf6edq6fxq92qpfgq346zj486pjh3l2kx49raus8qnuyq3z9fjr
Europe/Amsterdam,2022-01-20,19:14:10,withdrawal,ADA,-1.2,,,ADA,0.2,Completed,fa077d61-4021-49a4-af47-986050e90a32,addr1qya2atr3hg0la4u0fr78udwjrr4karhv2j0pj6gweqxc3unxf6edq6fxq92qpfgq346zj486pjh3l2kx49raus8qnuyq3z9fjr
Europe/Amsterdam,2022-01-17,14:46:12,staking,TRX,0.191437,,,,,Distributed,9690d008-f3c8-4677-8e9e-18ff9f735046,
Europe/Amsterdam,2022-01-17,14:46:12,staking,ETH,0.00019274,,,,,Distributed,0150afd1-9d01-49ba-835d-6d131a2bfd0b,
Europe/Amsterdam,2022-01-17,14:46:11,staking,ADA,0.481843,,,,,Distributed,a0bf00e2-53c3-4b81-827d-93375052cc7a,
Europe/Amsterdam,2022-01-17,14:46:11,staking,BTC,0.00000676,,,,,Distributed,e2502d9a-40ea-4866-9830-4c13fba4ecef,
Europe/Amsterdam,2022-01-10,15:57:27,withdrawal,ETH,-0.30399193,,,ETH,0.025,Completed,ecb2bb82-618b-4ed2-a34c-45cde9c95710,0x3202AE5998BFb6dB2b2a1425E180EBf0aaf59C71
Europe/Amsterdam,2022-01-10,15:33:04,staking,TRX,0.191399,,,,,Distributed,c6045fa5-0957-424b-a0b4-9c8accbc9bfd,
Europe/Amsterdam,2022-01-10,15:33:04,staking,ETH,0.00022013,,,,,Distributed,aa32ff92-815a-4cbc-8f28-70ddcddd9ae1,
Europe/Amsterdam,2022-01-10,15:33:03,staking,ADA,0.481392,,,,,Distributed,7b41d670-81fd-4840-95e2-1a6f3c3bce7d,
Europe/Amsterdam,2022-01-10,15:33:03,staking,BTC,0.00000675,,,,,Distributed,7d3c8c63-223e-4625-8a6a-3028e5967bbc,
Europe/Amsterdam,2022-01-10,10:04:01.520,buy,ETH,0.0500833,2781.6,-139.66,EUR,0.34829272,Completed,928a2be7-ac0f-4e1f-b5b4-dc7f3d4e0b07,
Europe/Amsterdam,2022-01-10,10:04:01.465,buy,ETH,0.11158008,2781.6,-311.15,EUR,0.778849472,Completed,05a7050d-73b1-46d0-ab0d-02a4dd25d2ab,
Europe/Amsterdam,2022-01-10,10:02:41,deposit,EUR,450,,,EUR,0,Completed,87238bd5-b197-4773-a128-28d6fc74719e,NL35***47
Europe/Amsterdam,2022-01-03,20:24:15,staking,ADA,0.480942,,,,,Distributed,cad9dc18-7228-4140-8a64-15618cf5a8be,
Europe/Amsterdam,2022-01-03,16:07:44,staking,TRX,0.191362,,,,,Distributed,4516215d-7179-4054-9e6e-84b49827380c,
Europe/Amsterdam,2022-01-03,16:07:43,staking,BTC,0.00000675,,,,,Distributed,fa5a1d2c-cd16-40a9-a0a8-7bbdbf748cb1,
Europe/Amsterdam,2022-01-03,16:07:43,staking,ETH,0.00022009,,,,,Distributed,c13551de-4b0e-4e26-a47e-36a5d6604d60,
Europe/Amsterdam,2021-12-27,15:16:38,staking,TRX,0.191324,,,,,Distributed,415d6ec6-3307-4b36-862e-4ca07d7057ec,
Europe/Amsterdam,2021-12-27,15:16:37,staking,ADA,0.480492,,,,,Distributed,523045f1-5b10-4615-89db-84e3b68e0c8c,
Europe/Amsterdam,2021-12-27,15:16:37,staking,BTC,0.00000675,,,,,Distributed,d6bf7f16-5c9c-4dcb-bb2f-ede2d24dd153,
Europe/Amsterdam,2021-12-27,15:16:37,staking,ETH,0.00022005,,,,,Distributed,37dd2411-b597-4923-90ce-fb1954b5cbfb,
Europe/Amsterdam,2021-12-20,10:30:02,staking,TRX,0.191287,,,,,Distributed,bdfcdc21-5d07-4fc5-8854-4140ecd3b7f5,
Europe/Amsterdam,2021-12-20,10:30:01,staking,ETH,0.00022,,,,,Distributed,3e1a1019-3d42-4320-ac4e-086cba8fbed1,
Europe/Amsterdam,2021-12-20,10:30:00,staking,BTC,0.00000675,,,,,Distributed,68a17ae7-243e-4883-a84b-e99dd6ef5ab5,
Europe/Amsterdam,2021-12-20,10:29:59,staking,ADA,0.480043,,,,,Distributed,248d333b-5b96-4b56-8f2d-743738e09525,
Europe/Amsterdam,2021-12-13,10:29:46,staking,TRX,0.191249,,,,,Distributed,3e90c82e-7e80-48a2-bb03-57e996a9e320,
Europe/Amsterdam,2021-12-13,10:29:46,staking,ETH,0.00021996,,,,,Distributed,0dd7c370-013f-4213-9567-7613a4014643,
Europe/Amsterdam,2021-12-13,10:29:45,staking,ADA,0.479594,,,,,Distributed,b26d3858-98b7-4941-b765-1f81a3594c0b,
Europe/Amsterdam,2021-12-13,10:29:45,staking,BTC,0.00000675,,,,,Distributed,7030fd06-7310-48cf-ad96-a33056e3d086,
Europe/Amsterdam,2021-12-12,01:00:26,affiliate,EUR,0.01,,,,,Completed,98037d54-6656-424c-9626-509a2193b18f,
Europe/Amsterdam,2021-12-06,17:13:35,staking,TRX,0.191212,,,,,Distributed,c1b6a92d-bcdb-438e-85ba-56da3fa04708,
Europe/Amsterdam,2021-12-06,17:13:34,staking,ADA,0.479145,,,,,Distributed,41701522-120b-4391-a94c-99544c47cf9b,
Europe/Amsterdam,2021-12-06,17:13:34,staking,BTC,0.00000629,,,,,Distributed,a4d90b6d-a99b-46c5-b93b-be972b9b20db,
Europe/Amsterdam,2021-12-06,17:13:34,staking,ETH,0.00021992,,,,,Distributed,25e44966-bbc0-48f6-bcd2-c3f1da28c244,
Europe/Amsterdam,2021-12-06,01:01:34,affiliate,EUR,0.04,,,,,Completed,daea9711-238e-4f8c-9263-cb8dd9f25a79,
Europe/Amsterdam,2021-12-04,12:48:18.493,buy,XRP,73.778955,0.67601,-50.00,EUR,0.12468863045,Completed,fee3c058-c8f9-4dfe-b741-47dcfffef9f1,
Europe/Amsterdam,2021-12-04,12:47:59.839,buy,BTC,0.00362202,41310,-150.00,EUR,0.3743538,Completed,adeb596d-87a1-4104-b183-662e6907596d,
Europe/Amsterdam,2021-12-04,11:49:57,deposit,EUR,200,,,EUR,0,Completed,25885510-926a-4d89-aa13-61545a9a331a,NL35***47
Europe/Amsterdam,2021-11-29,17:38:30,staking,TRX,0.191174,,,,,Distributed,98c3afd1-5b21-41eb-93e6-c5e87847b28d,
Europe/Amsterdam,2021-11-29,17:38:29,staking,ADA,0.478697,,,,,Distributed,4fe21074-f50c-46f6-8198-325e62519510,
Europe/Amsterdam,2021-11-29,17:38:29,staking,BTC,0.00000622,,,,,Distributed,b4e65881-9535-4e1f-934c-d249e024de65,
Europe/Amsterdam,2021-11-29,17:38:29,staking,ETH,0.00021988,,,,,Distributed,d7dc72ed-7bcf-4c6e-996e-5f294622a4f2,
Europe/Amsterdam,2021-11-22,18:04:32,staking,TRX,0.191136,,,,,Distributed,5b7518e8-a6ff-43cd-813e-cec5557ca119,
Europe/Amsterdam,2021-11-22,18:04:32,staking,ETH,0.00021983,,,,,Distributed,59bfa15f-8224-4d89-8100-5fb7c034f104,
Europe/Amsterdam,2021-11-22,18:04:31,staking,ADA,0.478249,,,,,Distributed,c65a96b8-1897-42b7-9dd8-c9f31521865f,
Europe/Amsterdam,2021-11-22,18:04:31,staking,BTC,0.00000622,,,,,Distributed,63e75615-962e-40ec-9df3-d5957175c81e,
Europe/Amsterdam,2021-11-20,14:37:41.185,buy,MANA,13.77618818,3.6204,-50.00,EUR,0.124688313128,Completed,f720bd2d-fb89-47d8-94b8-8f83d05def01,
Europe/Amsterdam,2021-11-20,14:36:36,deposit,EUR,50,,,EUR,0,Completed,488d4852-23c1-488c-8493-6736f6d7a13a,NL35***47
Europe/Amsterdam,2021-11-15,20:07:59,staking,ADA,0.466602,,,,,Distributed,6dece6d7-09d0-48a7-8a67-9b0d9ebf060e,
Europe/Amsterdam,2021-11-15,15:19:13,staking,TRX,0.191099,,,,,Distributed,1e25f136-a0a0-47ce-aa58-374fd7402eb4,
Europe/Amsterdam,2021-11-15,15:19:13,staking,ETH,0.00021979,,,,,Distributed,e4e1344a-0945-4162-9ba5-b7e507bfda47,
Europe/Amsterdam,2021-11-15,15:19:12,staking,BTC,0.00000621,,,,,Distributed,ce23b4aa-de05-41a4-8989-ff40aee05a82,
Europe/Amsterdam,2021-11-13,15:04:36.428,buy,ADA,13.970675,1.785,-25.00,EUR,0.062345125,Completed,ec20bb60-28ea-432f-8369-5ae3baca839d,
Europe/Amsterdam,2021-11-13,15:04:26.005,buy,XRP,24.124654,1.0337,-25.00,EUR,0.0623451602,Completed,bde669b9-b032-4c5d-a0e8-eed0687ad756,
Europe/Amsterdam,2021-11-13,15:01:40,deposit,EUR,50,,,EUR,0,Completed,f5bd47d6-db9a-493a-bfdb-cf5b6be39481,NL35***47
Europe/Amsterdam,2021-11-12,01:01:56,affiliate,EUR,0.03,,,,,Completed,6b4a831a-b50c-4312-85de-25c1bc920e6b,
Europe/Amsterdam,2021-11-08,17:39:15,staking,TRX,0.191061,,,,,Distributed,15ed7f98-ab7d-4037-b0b8-cb6a940b6dbf,
Europe/Amsterdam,2021-11-08,17:39:15,staking,ETH,0.00021975,,,,,Distributed,9de6ad7a-374a-4044-baf6-a8df38295b94,
Europe/Amsterdam,2021-11-08,17:39:14,staking,ADA,0.464299,,,,,Distributed,4dc3e1f4-450a-45d5-8ac8-3cd9500d5d76,
Europe/Amsterdam,2021-11-08,17:39:14,staking,BTC,0.00000621,,,,,Distributed,84eea6e4-34ef-4ec0-8520-fae6bde8e025,
Europe/Amsterdam,2021-11-01,11:16:03,staking,TRX,0.191024,,,,,Distributed,5b93383c-9e1d-494e-b47d-4caa7beaa7d4,
Europe/Amsterdam,2021-11-01,11:16:03,staking,ETH,0.00021971,,,,,Distributed,af95740a-eba2-432f-9126-16b83177ec8c,
Europe/Amsterdam,2021-11-01,11:16:02,staking,ADA,0.463865,,,,,Distributed,ecf9ed25-37dd-43f5-a84a-9ec843ebf534,
Europe/Amsterdam,2021-11-01,11:16:02,staking,BTC,0.00000621,,,,,Distributed,18c3ca86-ca54-4127-a841-65d8b962ef08,
Europe/Amsterdam,2021-10-25,17:53:57,staking,TRX,0.190986,,,,,Distributed,3cf79900-7375-47a4-b396-2a805bd8b380,
Europe/Amsterdam,2021-10-25,17:53:57,staking,ETH,0.00021967,,,,,Distributed,de2ada3e-d863-4c60-8e7f-e632e97bed02,
Europe/Amsterdam,2021-10-25,17:53:56,staking,ADA,0.463431,,,,,Distributed,68a44207-7618-4ae7-84a1-4910e02f826d,
Europe/Amsterdam,2021-10-25,17:53:56,staking,BTC,0.00000621,,,,,Distributed,f71afea1-0cfc-4b7d-abd3-c22030e0b828,
Europe/Amsterdam,2021-10-18,16:06:45,staking,TRX,0.190949,,,,,Distributed,35bab621-064f-4b74-b2ff-7f381511d4d9,
Europe/Amsterdam,2021-10-18,16:06:44,staking,ADA,0.462998,,,,,Distributed,8fb5ac6f-39e7-4cb5-8270-5a10ee94be83,
Europe/Amsterdam,2021-10-18,16:06:44,staking,BTC,0.00000621,,,,,Distributed,6fffd0a5-c45c-4fb4-8916-9a27cd540e88,
Europe/Amsterdam,2021-10-18,16:06:44,staking,ETH,0.00021962,,,,,Distributed,838139d6-2357-400a-b6f7-3060baad6fb2,
Europe/Amsterdam,2021-10-11,16:14:23,staking,ADA,0.462565,,,,,Distributed,0f4f9638-cf7f-4e70-b24b-dfcb836a50b7,
Europe/Amsterdam,2021-10-11,11:48:40,staking,TRX,0.190911,,,,,Distributed,b3810620-dec7-458a-95de-d1a1851d57ea,
Europe/Amsterdam,2021-10-11,11:48:39,staking,BTC,0.00000621,,,,,Distributed,04e1d336-7590-4237-8642-8420fe05d6f4,
Europe/Amsterdam,2021-10-11,11:48:39,staking,ETH,0.00021958,,,,,Distributed,319755b8-d4d1-4a69-ba3a-588a8fc37769,
Europe/Amsterdam,2021-10-04,18:06:03,staking,ADA,0.462132,,,,,Distributed,e12a3274-98f4-4ae2-a0c4-be0f44fc9246,
Europe/Amsterdam,2021-10-04,18:04:03,staking,TRX,0.190874,,,,,Distributed,8fe33173-4cae-4ae8-b4b3-7d69bd208151,
Europe/Amsterdam,2021-10-04,18:04:02,staking,BTC,0.00000621,,,,,Distributed,1d5db5fb-11bf-4fc1-becc-342000d2b8d2,
Europe/Amsterdam,2021-10-04,18:04:02,staking,ETH,0.00021954,,,,,Distributed,60d65f2c-5e9f-44a2-ac5e-6cd26d922468,
Europe/Amsterdam,2021-09-27,19:46:19,staking,ADA,0.4617,,,,,Distributed,9b06300f-661b-43fa-97f3-423140b43dbc,
Europe/Amsterdam,2021-09-27,16:48:24,staking,TRX,0.190836,,,,,Distributed,bce5886d-e9fe-4cd5-afb5-c5ace0eba159,
Europe/Amsterdam,2021-09-27,16:48:23,staking,BTC,0.00000621,,,,,Distributed,94cfde4f-026c-47ac-ac60-e94bc641e3b2,
Europe/Amsterdam,2021-09-27,16:48:23,staking,ETH,0.0002195,,,,,Distributed,7801206c-7006-4d72-8ab7-a0157ab33b6d,
Europe/Amsterdam,2021-09-21,02:00:40,affiliate,EUR,0.02,,,,,Completed,047339c3-2e6e-438b-89c2-192134de9406,
Europe/Amsterdam,2021-09-20,15:05:12,staking,TRX,0.190799,,,,,Distributed,338c0cb0-0956-4a9d-b415-91314e885093,
Europe/Amsterdam,2021-09-20,15:05:11,staking,BTC,0.00000621,,,,,Distributed,a5d77444-6c37-4686-9fad-0ad81b626d21,
Europe/Amsterdam,2021-09-20,15:05:11,staking,ETH,0.00021945,,,,,Distributed,1eebd729-9f31-4fee-b28a-d9147baae542,
Europe/Amsterdam,2021-09-20,15:05:10,staking,ADA,0.461268,,,,,Distributed,75cc6734-6265-4515-9ebe-6e97c4a67fad,
Europe/Amsterdam,2021-09-19,02:00:19,affiliate,EUR,0.02,,,,,Completed,5fe34ae4-51b7-47fd-8376-63b29e97c9dc,
Europe/Amsterdam,2021-09-17,02:00:24,affiliate,EUR,0.04,,,,,Completed,f0f3e2d4-4dbd-4aeb-bcf8-e19712d6a75d,
Europe/Amsterdam,2021-09-13,17:32:33,staking,TRX,0.190761,,,,,Distributed,1626e5fb-8980-49f3-8420-4b9569178908,
Europe/Amsterdam,2021-09-13,17:32:33,staking,ETH,0.00021941,,,,,Distributed,27d5cf7e-3502-44f5-b5f6-7af601dd8e1a,
Europe/Amsterdam,2021-09-13,17:32:32,staking,ADA,0.460837,,,,,Distributed,6882cd0c-cd6a-4596-be8d-4b0989778166,
Europe/Amsterdam,2021-09-13,17:32:32,staking,BTC,0.00000621,,,,,Distributed,11bac883-e360-4b56-bc5f-c48a96e016b6,
Europe/Amsterdam,2021-09-06,16:27:07,staking,TRX,0.16348,,,,,Distributed,0a4e591d-fcad-4fe8-982f-cb3921c83afa,
Europe/Amsterdam,2021-09-06,16:27:07,staking,BTC,0.00000532,,,,,Distributed,a235cfea-7d35-4381-b246-8989c9b26473,
Europe/Amsterdam,2021-09-06,16:27:07,staking,ETH,0.00018803,,,,,Distributed,ee6f8b7c-e3df-4be1-8daf-c4c017d0cf3e,
Europe/Amsterdam,2021-09-06,16:27:06,staking,ADA,0.39466,,,,,Distributed,50580cc8-3a5d-47d6-82ab-70d012e14bc9,
Europe/Amsterdam,2021-08-31,09:21:14,staking,TRX,0.21793,,,,,Distributed,11883be0-1850-40ba-a5d1-c6ad4a003e1d,
Europe/Amsterdam,2021-08-31,09:21:13,staking,BTC,0.00000709,,,,,Distributed,b2e7df67-31cf-47b0-83f0-e90ff3d163d7,
Europe/Amsterdam,2021-08-31,09:21:13,staking,ADA,0.525721,,,,,Distributed,ae14c76f-de65-40eb-b1b8-8508dfe9cf2a,
Europe/Amsterdam,2021-08-31,09:21:13,staking,ETH,0.00025066,,,,,Distributed,f3634604-bf3c-4f6f-8379-14c3f3e5d152,
Europe/Amsterdam,2021-08-23,11:31:55,staking,TRX,0.190649,,,,,Distributed,f441da8f-96ed-4bb8-8add-ca65192b1cee,
Europe/Amsterdam,2021-08-23,11:31:55,staking,ETH,0.00021928,,,,,Distributed,f6f2701b-fc2d-45b7-8a34-808aa311790a,
Europe/Amsterdam,2021-08-23,11:31:54,staking,BTC,0.0000062,,,,,Distributed,5cbc652f-89cb-4424-a7ef-63f11d23776b,
Europe/Amsterdam,2021-08-23,11:31:54,staking,ADA,0.459545,,,,,Distributed,c5d2923c-e8fc-4c1c-9548-12b924f9eaf2,
Europe/Amsterdam,2021-08-16,15:58:34,staking,TRX,0.190611,,,,,Distributed,bfe30a2c-1ea6-4e10-8c6d-ea6ce9eb1a17,
Europe/Amsterdam,2021-08-16,15:58:34,staking,ETH,0.00021924,,,,,Distributed,85dc7199-17f0-480c-aef8-01519dfff9fc,
Europe/Amsterdam,2021-08-16,15:58:33,staking,BTC,0.0000062,,,,,Distributed,0e0d0326-a94c-40e5-88e2-2f6f1311a0c0,
Europe/Amsterdam,2021-08-16,15:58:33,staking,ADA,0.459115,,,,,Distributed,d69bcdd4-e0a5-410b-9065-8c88879fa3e2,
Europe/Amsterdam,2021-08-09,15:23:59,staking,TRX,0.190574,,,,,Distributed,90f07fa7-b479-4ab8-a451-8ce2f2758d5f,
Europe/Amsterdam,2021-08-09,15:23:58,staking,BTC,0.0000062,,,,,Distributed,4f0e3951-e192-4f83-bdd3-371c1082982d,
Europe/Amsterdam,2021-08-09,15:23:58,staking,ADA,0.458686,,,,,Distributed,727ac89b-e548-400e-b767-7aae3b1b7816,
Europe/Amsterdam,2021-08-09,15:23:58,staking,ETH,0.0002192,,,,,Distributed,869eb11e-cca9-4df6-a7c9-77b087f40420,
Europe/Amsterdam,2021-08-02,17:39:56,staking,TRX,0.293113,,,,,Distributed,3b2b502b-733b-405e-a29d-6dfb4f1ead1f,
Europe/Amsterdam,2021-08-02,17:39:56,staking,BTC,0.00000723,,,,,Distributed,1f8f0db0-8a7f-46cd-bcdd-030e1fb9edac,
Europe/Amsterdam,2021-08-02,17:39:56,staking,ETH,0.00027565,,,,,Distributed,7e2c605e-ea11-46b0-a856-5d3bbadcf556,
Europe/Amsterdam,2021-08-02,17:39:55,staking,ADA,0.458257,,,,,Distributed,0ef1b80c-976d-4c73-a62f-c34711accd33,
Europe/Amsterdam,2021-07-26,16:33:18,staking,TRX,0.549343,,,,,Distributed,4047b1eb-108f-4237-bf97-a5aec1a6e14b,
Europe/Amsterdam,2021-07-26,16:33:17,staking,BTC,0.0000098,,,,,Distributed,dd480dfc-5bd4-44e2-b1fe-3e23df8ee509,
Europe/Amsterdam,2021-07-26,16:33:17,staking,ADA,0.457828,,,,,Distributed,526956f4-1090-4be6-8c1c-19e0e7039c90,
Europe/Amsterdam,2021-07-26,16:33:17,staking,ETH,0.00041675,,,,,Distributed,a1739841-2dd1-4f53-831d-5ef5b0407976,
Europe/Amsterdam,2021-07-19,13:27:36,staking,TRX,0.549032,,,,,Distributed,d1712405-0016-446d-910e-7313694fb502,
Europe/Amsterdam,2021-07-19,13:27:36,staking,ETH,0.0004166,,,,,Distributed,720cdb7f-1161-49eb-86c6-3b09e34f2f6e,
Europe/Amsterdam,2021-07-19,13:27:35,staking,BTC,0.0000098,,,,,Distributed,b21a6dcc-db86-4b99-85a6-dcf1604c53f3,
Europe/Amsterdam,2021-07-19,13:27:35,staking,ADA,0.4574,,,,,Distributed,1af6b49c-53f6-4b36-bcb2-83b6d8472883,
Europe/Amsterdam,2021-07-12,12:29:28,staking,TRX,0.54872,,,,,Distributed,accebd99-5f96-4774-9c19-efca7c228b5a,
Europe/Amsterdam,2021-07-12,12:29:28,staking,BTC,0.0000098,,,,,Distributed,1e43dd6b-3af6-486f-9e2e-5a321a7def53,
Europe/Amsterdam,2021-07-12,12:29:28,staking,ETH,0.00041645,,,,,Distributed,ab5d1a07-81c1-43cd-95cb-cc34c2017a82,
Europe/Amsterdam,2021-07-12,12:29:27,staking,ADA,0.456972,,,,,Distributed,ddc1de05-3d0c-4824-8bbe-60c71ac0f50d,
Europe/Amsterdam,2021-07-05,14:50:00,staking,TRX,0.548409,,,,,Distributed,e5e1974b-6997-46b2-a9d0-1086baac2d52,
Europe/Amsterdam,2021-07-05,14:50:00,staking,ETH,0.0004163,,,,,Distributed,d9212a50-9ea1-4533-ab61-162ff616dbe3,
Europe/Amsterdam,2021-07-05,14:49:59,staking,BTC,0.0000098,,,,,Distributed,83241e21-a512-4bc8-bb31-97f42caa108a,
Europe/Amsterdam,2021-07-05,14:49:59,staking,ADA,0.456545,,,,,Distributed,184cdbc0-a505-4f52-ac92-5e1cc76392a6,
Europe/Amsterdam,2021-06-28,15:25:54,staking,TRX,0.548099,,,,,Distributed,6949a97f-8411-4277-9839-1ac90b0f74a6,
Europe/Amsterdam,2021-06-28,15:25:53,staking,BTC,0.00000979,,,,,Distributed,a0d5f8df-c753-44a4-a957-a552242f6008,
Europe/Amsterdam,2021-06-28,15:25:53,staking,ADA,0.456118,,,,,Distributed,b2744cb1-1b82-41e7-a944-f49074e85048,
Europe/Amsterdam,2021-06-28,15:25:53,staking,ETH,0.00041614,,,,,Distributed,1227e1b6-692c-4a55-bf29-4e52095b6560,
Europe/Amsterdam,2021-06-21,13:56:35,staking,TRX,0.547788,,,,,Distributed,8750c0d8-a251-4846-8fab-be0443ffc483,
Europe/Amsterdam,2021-06-21,13:56:35,staking,BTC,0.00000979,,,,,Distributed,1df21bca-9cad-472e-ba8a-b0ae7cf88dd7,
Europe/Amsterdam,2021-06-21,13:56:35,staking,ETH,0.00041599,,,,,Distributed,c90a998e-3ce0-4a85-878f-b62eac15f167,
Europe/Amsterdam,2021-06-21,13:56:34,staking,ADA,0.455691,,,,,Distributed,136e800d-4e95-41b5-8584-99963ec3a65e,
Europe/Amsterdam,2021-06-14,12:17:55,staking,TRX,0.547478,,,,,Distributed,33158765-faf1-4e89-8e94-29691a21c48e,
Europe/Amsterdam,2021-06-14,12:17:55,staking,ETH,0.00041584,,,,,Distributed,a3b54c8a-fadc-463d-ae3a-2cb5c671ec8c,
Europe/Amsterdam,2021-06-14,12:17:54,staking,BTC,0.00000979,,,,,Distributed,df33bc6e-459d-4799-b82e-554cf848eb13,
Europe/Amsterdam,2021-06-14,12:17:54,staking,ADA,0.455265,,,,,Distributed,cb6cc948-f82a-4131-b4f3-af44653a75ef,
Europe/Amsterdam,2021-06-07,15:39:28,staking,ETH,0.00041569,,,,,Distributed,6fd5d069-1c79-4a60-baec-38339d5142e3,
Europe/Amsterdam,2021-06-07,15:39:28,staking,TRX,0.547167,,,,,Distributed,2523691c-2bde-43f3-912c-3fcd346a2f6a,
Europe/Amsterdam,2021-06-07,15:39:27,staking,BTC,0.00000979,,,,,Distributed,bfe74f97-c381-47fb-83c2-59ed8433c56b,
Europe/Amsterdam,2021-06-07,15:39:27,staking,ADA,0.454839,,,,,Distributed,39721925-b6b5-4425-8ef5-d722b10d8ee7,
Europe/Amsterdam,2021-05-31,14:32:20,staking,ETH,0.00041553,,,,,Distributed,3e9480cc-68ad-4fc1-aee6-14e036a76909,
Europe/Amsterdam,2021-05-31,14:32:20,staking,TRX,0.546857,,,,,Distributed,3434bd42-3257-4967-a113-c09d9b72d3da,
Europe/Amsterdam,2021-05-31,14:32:19,staking,BTC,0.00000979,,,,,Distributed,4f69e800-5b0b-4d25-91be-bc5fe7c8290f,
Europe/Amsterdam,2021-05-31,14:32:19,staking,ADA,0.454414,,,,,Distributed,3c00c039-7367-4cc2-a98e-02638c978b4c,
Europe/Amsterdam,2021-05-24,16:41:02,staking,ETH,0.00040413,,,,,Distributed,8e0ea757-0013-498a-9e81-89929a0f3492,
Europe/Amsterdam,2021-05-24,16:41:02,staking,TRX,0.546547,,,,,Distributed,dde185e6-3ab7-4c04-a790-c41af2159730,
Europe/Amsterdam,2021-05-24,16:41:01,staking,BTC,0.00000853,,,,,Distributed,fc5f0088-e78f-4bda-a865-80a0c8670257,
Europe/Amsterdam,2021-05-24,16:41:01,staking,ADA,0.453989,,,,,Distributed,0889aa3a-cd86-42ac-abd6-4cd6e836050b,
Europe/Amsterdam,2021-05-23,15:57:55.224,buy,ETH,0.03069816,1624.7,-50.00,EUR,0.124699448,Completed,e52a5759-40dc-4490-90c7-b968c0499580,
Europe/Amsterdam,2021-05-23,15:57:36.188,buy,BTC,0.00539134,27753,-150.00,EUR,0.37414098,Completed,f28f9f6f-6f21-427a-a737-f674a0a95a1d,
Europe/Amsterdam,2021-05-23,15:57:09,deposit,EUR,200,,,EUR,0,Completed,c4f68f5f-ce53-417a-b4dd-a4ed88be8ee4,NL35***47
Europe/Amsterdam,2021-05-17,13:42:40,staking,ETH,0.00040398,,,,,Distributed,1ee88b24-1a2c-4730-a4d4-edf63667bd99,
Europe/Amsterdam,2021-05-17,13:42:40,staking,TRX,0.546238,,,,,Distributed,0c05b13d-ea78-4ae4-a21c-8649cb714344,
Europe/Amsterdam,2021-05-17,13:42:39,staking,BTC,0.00000853,,,,,Distributed,6ebbd41f-bb05-432d-9dde-c1bec3e0ceef,
Europe/Amsterdam,2021-05-17,13:42:39,staking,ADA,0.453564,,,,,Distributed,187ddf45-5dd8-4f5a-89ed-164092183e4d,
Europe/Amsterdam,2021-05-16,02:00:33,affiliate,EUR,0.02,,,,,Completed,617576e8-4aea-4da9-89e3-2d62668949a7,
Europe/Amsterdam,2021-05-15,02:00:25,affiliate,EUR,0.07,,,,,Completed,cba251c7-fcb5-4431-8249-9b04cb21a6bd,
Europe/Amsterdam,2021-05-13,02:00:57,affiliate,EUR,0.03,,,,,Completed,116d8e4d-0393-4629-8775-b2fb751f8477,
Europe/Amsterdam,2021-05-12,02:00:29,affiliate,EUR,0.03,,,,,Completed,b892bec8-b496-4795-9324-1053b1d6226a,
Europe/Amsterdam,2021-05-10,15:57:43,staking,TRX,0.545928,,,,,Distributed,87783a14-cfe7-4aa5-8d52-d8c3a856eea9,
Europe/Amsterdam,2021-05-10,15:57:42,staking,ETH,0.00040383,,,,,Distributed,5bb66106-8427-4f5e-85c3-fbb1f6e53d1c,
Europe/Amsterdam,2021-05-10,15:57:42,staking,BTC,0.00000853,,,,,Distributed,11ac7826-73c3-4a7f-a25c-dd675b0d9e55,
Europe/Amsterdam,2021-05-10,15:57:42,staking,ADA,0.45314,,,,,Distributed,eefa68df-2975-482c-b9f5-d650cfe056cc,
Europe/Amsterdam,2021-05-10,02:00:33,affiliate,EUR,0.03,,,,,Completed,1ac4239c-cc9b-44c1-a1cc-6dc02d665aa0,
Europe/Amsterdam,2021-05-08,02:00:32,affiliate,EUR,0.02,,,,,Completed,e0f8d2e3-4cc6-4ad2-9c34-fbe72fdb4b41,
